,0,1,10,11,12,13,14,15,2,3,4,5,6,7,8,9,index,plate_well_neuron,disease
75346,0.017250385,0.012621448,,,,,,,,,,,,,,,75347,GEDIhttGlutamate4_B6_33,Htt25
75347,0.015451723,0.015112443,,,,,,,0.016372389,0.016258794,0.017131794,0.018046684,,,,,75348,GEDIhttGlutamate4_B6_34,Htt25
75348,0.012920482,0.01554831,,,,,,,0.031733216,0.15584625,,,,,,,75349,GEDIhttGlutamate4_B6_35,Htt25
75349,0.123319799,,,,,,,,,,,,,,,,75350,GEDIhttGlutamate4_B6_36,Htt25
75350,0.015581013,0.017630551,,,,,,,0.186861807,,,,,,,,75351,GEDIhttGlutamate4_B6_37,Htt25
75351,0.015565298,0.015572605,,,,,,,0.016310064,,,,,,,,75352,GEDIhttGlutamate4_B6_38,Htt25
75352,0.016456665,0.018573043,,,,,,,0.021919797,0.021984216,0.023615477,0.02410353,,,,,75353,GEDIhttGlutamate4_B6_39,Htt25
75353,0.120045214,0.119978172,,,,,,,,,,,,,,,75354,GEDIhttGlutamate4_B6_4,Htt25
75354,0.150598008,,,,,,,,,,,,,,,,75355,GEDIhttGlutamate4_B6_40,Htt25
75355,0.014309858,0.017021555,,,,,,,0.017380677,0.019029802,0.159530761,,,,,,75356,GEDIhttGlutamate4_B6_41,Htt25
75356,0.133478299,,,,,,,,,,,,,,,,75357,GEDIhttGlutamate4_B6_42,Htt25
75357,0.016887914,0.018181435,,,,,,,0.018600234,0.153841206,,,,,,,75358,GEDIhttGlutamate4_B6_43,Htt25
75358,0.015264981,,,,,,,,,,,,,,,,75359,GEDIhttGlutamate4_B6_44,Htt25
75359,0.015012609,0.018762336,,,,,,,0.145244242,,,,,,,,75360,GEDIhttGlutamate4_B6_45,Htt25
75360,0.0320517,0.028408396,,,,,,,0.026857662,0.026032524,0.027905806,0.031497693,0.018677511,0.021467942,,0.023749735,75361,GEDIhttGlutamate4_B6_46,Htt25
75361,0.013990869,0.015688521,,,,,,,0.015715833,0.015986594,0.016911929,0.017235702,0.018588329,0.017524257,,0.01881508,75362,GEDIhttGlutamate4_B6_47,Htt25
75362,0.015891454,0.018615089,,,,,,,0.157804489,0.154588037,,,,,,,75363,GEDIhttGlutamate4_B6_48,Htt25
75363,0.120690862,,,,,,,,,,,,,,,,75364,GEDIhttGlutamate4_B6_49,Htt25
75364,0.142967752,0.148839276,,,,,,,,,,,,,,,75365,GEDIhttGlutamate4_B6_5,Htt25
75365,0.009687807,,,,,,,,,,,,,,,,75366,GEDIhttGlutamate4_B6_50,Htt25
75366,0.01615288,0.158970472,,,,,,,,,,,,,,,75367,GEDIhttGlutamate4_B6_51,Htt25
75367,0.015531066,0.01795991,,,,,,,0.017138451,0.181185779,,,,,,,75368,GEDIhttGlutamate4_B6_52,Htt25
75368,0.014472399,0.016006813,,,,,,,0.145450112,0.156999467,,,,,,,75369,GEDIhttGlutamate4_B6_53,Htt25
75369,0.016255989,0.163449171,,,,,,,0.146096342,0.141723001,0.135870293,0.132747559,,,,,75370,GEDIhttGlutamate4_B6_54,Htt25
75370,0.015635235,0.019183789,,,,,,,0.019358029,0.021223811,0.037727568,0.20505083,,,,,75371,GEDIhttGlutamate4_B6_55,Htt25
75371,0.015726268,0.048167449,,,,,,,0.035965844,,,,,,,,75372,GEDIhttGlutamate4_B6_56,Htt25
75372,0.136142679,,,,,,,,,,,,,,,,75373,GEDIhttGlutamate4_B6_57,Htt25
75373,0.014674584,0.017547007,,,,,,,0.016514292,0.016890908,0.017511778,0.165982567,,,,,75374,GEDIhttGlutamate4_B6_58,Htt25
75374,0.158206484,,,,,,,,,,,,,,,,75375,GEDIhttGlutamate4_B6_59,Htt25
75375,0.161524824,,,,,,,,,,,,,,,,75376,GEDIhttGlutamate4_B6_6,Htt25
75376,0.011197183,0.015921414,,,,,,,0.016658282,0.186841692,0.167659658,,,,,,75377,GEDIhttGlutamate4_B6_60,Htt25
75377,0.163676615,0.147818503,,,,,,,0.132428748,,,,,,,,75378,GEDIhttGlutamate4_B6_61,Htt25
75378,0.105192458,0.127940229,,,,,,,,,,,,,,,75379,GEDIhttGlutamate4_B6_62,Htt25
75379,0.013948891,0.016938543,,,,,,,0.017885063,0.018102314,0.018214775,,,,,,75380,GEDIhttGlutamate4_B6_63,Htt25
75380,0.156655221,0.155611894,,,,,,,,,,,,,,,75381,GEDIhttGlutamate4_B6_64,Htt25
75381,0.016674308,0.016986001,,,,,,,0.017689678,0.018535129,0.187380525,0.179220028,,,,,75382,GEDIhttGlutamate4_B6_65,Htt25
75382,0.015671234,0.018017706,,,,,,,0.01830426,0.019288275,0.018908656,0.01922707,0.019503757,0.020089625,,0.019796953,75383,GEDIhttGlutamate4_B6_66,Htt25
75383,0.014808736,0.014475791,,,,,,,0.014339084,0.089555925,0.019971247,0.01835569,0.017891509,0.01755544,,0.018500792,75384,GEDIhttGlutamate4_B6_67,Htt25
75384,0.020953467,0.134018214,,,,,,,,,,,,,,,75385,GEDIhttGlutamate4_B6_7,Htt25
75385,0.012345758,0.015974307,,,,,,,0.016551023,0.015769963,,,,,,,75386,GEDIhttGlutamate4_B6_8,Htt25
75386,0.015547726,0.015750562,,,,,,,0.165086534,,,,,,,,75387,GEDIhttGlutamate4_B6_9,Htt25
75387,0.013393152,0.018185633,,,,,,,0.016657812,0.19860996,0.192308843,,,,,,75388,GEDIhttGlutamate4_B7_1,Htt25
75388,0.015508842,0.162770634,,,,,,,0.150913477,,,,,,,,75389,GEDIhttGlutamate4_B7_10,Htt25
75389,0.014912328,0.018642233,,,,,,,0.020652991,0.193968574,,,,,,,75390,GEDIhttGlutamate4_B7_11,Htt25
75390,0.023152459,0.024318475,,,,,,,0.024229248,,,,,,,,75391,GEDIhttGlutamate4_B7_12,Htt25
75391,0.014679886,0.01833362,,,,,,,0.018560235,0.019230844,0.018283164,,,,,,75392,GEDIhttGlutamate4_B7_13,Htt25
75392,0.019754537,0.023248476,,,,,,,0.022658117,0.0229904,0.164668454,,,,,,75393,GEDIhttGlutamate4_B7_14,Htt25
75393,0.016945165,0.018431979,,,,,,,0.018908577,0.018846354,0.018594682,,,,,,75394,GEDIhttGlutamate4_B7_15,Htt25
75394,0.01523408,0.01722725,,,,,,,0.019033247,0.019443554,0.019402275,,,,,,75395,GEDIhttGlutamate4_B7_16,Htt25
75395,0.137169375,0.13774184,,,,,,,,,,,,,,,75396,GEDIhttGlutamate4_B7_17,Htt25
75396,0.156376529,0.156652332,,,,,,,,,,,,,,,75397,GEDIhttGlutamate4_B7_18,Htt25
75397,0.12931863,,,,,,,,,,,,,,,,75398,GEDIhttGlutamate4_B7_19,Htt25
75398,0.015315344,0.203916929,,,,,,,0.153828622,,,,,,,,75399,GEDIhttGlutamate4_B7_2,Htt25
75399,0.016205737,0.186687519,,,,,,,0.176893622,,,,,,,,75400,GEDIhttGlutamate4_B7_20,Htt25
75400,0.014484539,0.01965219,,,,,,,0.019748158,0.019073292,0.019279049,0.019995887,,,,,75401,GEDIhttGlutamate4_B7_21,Htt25
75401,0.011845652,0.016188612,,,,,,,0.017286411,,,,,,,,75402,GEDIhttGlutamate4_B7_22,Htt25
75402,0.011014623,,,,,,,,,,,,,,,,75403,GEDIhttGlutamate4_B7_23,Htt25
75403,0.01752349,0.021266143,,,,,,,0.022223641,,,,,,,,75404,GEDIhttGlutamate4_B7_24,Htt25
75404,0.014386556,0.01765307,,,,,,,0.16911078,,,,,,,,75405,GEDIhttGlutamate4_B7_25,Htt25
75405,0.012276052,0.016640853,,,,,,,0.169587514,0.005622955,0.005842859,0.006894785,0.006443692,0.007457402,,0.006570236,75406,GEDIhttGlutamate4_B7_26,Htt25
75406,0.010044551,0.159892996,,,,,,,0.151767323,,,,,,,,75407,GEDIhttGlutamate4_B7_27,Htt25
75407,0.010174038,0.016152454,,,,,,,0.183696506,0.167266487,0.167209639,,,,,,75408,GEDIhttGlutamate4_B7_28,Htt25
75408,0.015121686,,,,,,,,,,,,,,,,75409,GEDIhttGlutamate4_B7_29,Htt25
75409,0.013861659,0.016577002,,,,,,,0.011650274,0.177435871,0.161544119,0.159596055,,,,,75410,GEDIhttGlutamate4_B7_3,Htt25
75410,0.018165033,,,,,,,,,,,,,,,,75411,GEDIhttGlutamate4_B7_30,Htt25
75411,0.014205655,0.018073774,,,,,,,0.018254444,0.014895926,0.174802149,,,,,,75412,GEDIhttGlutamate4_B7_31,Htt25
75412,0.150552997,0.143222813,,,,,,,0.137078566,,,,,,,,75413,GEDIhttGlutamate4_B7_32,Htt25
75413,0.014304083,0.018045572,,,,,,,0.018361841,0.171980787,0.18671206,,,,,,75414,GEDIhttGlutamate4_B7_33,Htt25
75414,0.014903417,0.018050232,,,,,,,0.019675311,,,,,,,,75415,GEDIhttGlutamate4_B7_34,Htt25
75415,0.011836306,0.01462858,,,,,,,0.017369933,0.016871911,0.017142284,0.017933475,,,,,75416,GEDIhttGlutamate4_B7_35,Htt25
75416,0.15945661,0.15641448,,,,,,,,,,,,,,,75417,GEDIhttGlutamate4_B7_36,Htt25
75417,0.131442826,,,,,,,,,,,,,,,,75418,GEDIhttGlutamate4_B7_37,Htt25
75418,0.016135046,0.019550826,,,,,,,0.020596022,0.020733268,0.145910726,0.049163996,,,,,75419,GEDIhttGlutamate4_B7_38,Htt25
75419,0.015575471,,,,,,,,,,,,,,,,75420,GEDIhttGlutamate4_B7_39,Htt25
75420,0.013048138,0.023259566,,,,,,,,,,,,,,,75421,GEDIhttGlutamate4_B7_4,Htt25
75421,0.013773675,0.016990366,,,,,,,0.017433174,0.147920103,0.137196935,,,,,,75422,GEDIhttGlutamate4_B7_40,Htt25
75422,0.013815368,0.017181543,,,,,,,0.017386887,0.015836208,0.018733865,0.017731345,,,,,75423,GEDIhttGlutamate4_B7_41,Htt25
75423,0.148082095,,,,,,,,,,,,,,,,75424,GEDIhttGlutamate4_B7_42,Htt25
75424,0.014611315,0.016489814,,,,,,,0.052368488,0.157490073,,,,,,,75425,GEDIhttGlutamate4_B7_43,Htt25
75425,0.01538977,0.016767421,,,,,,,0.016352554,0.018723729,0.017495998,0.170931771,,,,,75426,GEDIhttGlutamate4_B7_5,Htt25
75426,0.012719148,0.016641007,,,,,,,0.017983126,0.019566201,,,,,,,75427,GEDIhttGlutamate4_B7_6,Htt25
75427,0.161094782,0.159985837,,,,,,,,,,,,,,,75428,GEDIhttGlutamate4_B7_7,Htt25
75428,0.015170087,0.019349727,,,,,,,0.020629469,0.022780235,0.177432373,,,,,,75429,GEDIhttGlutamate4_B7_8,Htt25
75429,0.009626049,0.017705509,,,,,,,0.186043334,,,,,,,,75430,GEDIhttGlutamate4_B7_9,Htt25
75430,0.010065673,0.014914683,,,,,,,0.172908099,0.174322332,,,,,,,75431,GEDIhttGlutamate4_B8_1,Htt25
75431,0.015499492,0.017326729,,,,,,,,,,,,,,,75432,GEDIhttGlutamate4_B8_10,Htt25
75432,0.015288404,,,,,,,,,,,,,,,,75433,GEDIhttGlutamate4_B8_11,Htt25
75433,0.016827793,,,,,,,,,,,,,,,,75434,GEDIhttGlutamate4_B8_12,Htt25
75434,0.011765754,0.150204466,,,,,,,,,,,,,,,75435,GEDIhttGlutamate4_B8_13,Htt25
75435,0.01408191,0.016972496,,,,,,,0.017938103,0.019308872,0.018949203,0.019460806,,,,,75436,GEDIhttGlutamate4_B8_14,Htt25
75436,0.016826808,0.018172146,,,,,,,0.018976707,0.018140944,0.162945888,,,,,,75437,GEDIhttGlutamate4_B8_15,Htt25
75437,0.011962917,0.016744888,,,,,,,0.018748805,0.019968845,0.020079204,0.024992896,,,,,75438,GEDIhttGlutamate4_B8_16,Htt25
75438,0.015907714,0.21908281,,,,,,,0.194219078,0.183901983,,,,,,,75439,GEDIhttGlutamate4_B8_17,Htt25
75439,0.013844441,0.01747813,,,,,,,0.018272775,0.018505855,,,,,,,75440,GEDIhttGlutamate4_B8_18,Htt25
75440,0.012554011,0.013986106,,,,,,,0.016804145,0.016809823,0.016493786,0.016939302,0.019109775,0.019732794,,0.018677189,75441,GEDIhttGlutamate4_B8_19,Htt25
75441,0.016038575,0.021316081,,,,,,,0.027267382,0.026833986,0.026960144,0.028144013,,,,,75442,GEDIhttGlutamate4_B8_2,Htt25
75442,0.012571311,0.014898828,,,,,,,0.145927708,,,,,,,,75443,GEDIhttGlutamate4_B8_20,Htt25
75443,0.014905336,0.017439395,,,,,,,0.17759666,0.16808205,0.158332954,,,,,,75444,GEDIhttGlutamate4_B8_21,Htt25
75444,0.08389134,0.120020403,,,,,,,,,,,,,,,75445,GEDIhttGlutamate4_B8_22,Htt25
75445,0.145728031,0.156038247,,,,,,,0.145939593,,,,,,,,75446,GEDIhttGlutamate4_B8_23,Htt25
75446,0.189715338,0.181595274,,,,,,,0.163657554,0.156001582,,,,,,,75447,GEDIhttGlutamate4_B8_24,Htt25
75447,0.013014706,0.120654306,,,,,,,,,,,,,,,75448,GEDIhttGlutamate4_B8_25,Htt25
75448,0.162348498,0.161202088,,,,,,,0.153052713,0.153900491,0.148049113,,,,,,75449,GEDIhttGlutamate4_B8_26,Htt25
75449,0.012951565,0.154972102,,,,,,,,,,,,,,,75450,GEDIhttGlutamate4_B8_27,Htt25
75450,0.01558914,0.174604767,,,,,,,,,,,,,,,75451,GEDIhttGlutamate4_B8_28,Htt25
75451,0.016748063,,,,,,,,,,,,,,,,75452,GEDIhttGlutamate4_B8_29,Htt25
75452,0.01227872,0.017085845,,,,,,,0.018039911,0.01718443,0.018015684,0.018789401,,,,,75453,GEDIhttGlutamate4_B8_3,Htt25
75453,0.022468213,,,,,,,,,,,,,,,,75454,GEDIhttGlutamate4_B8_30,Htt25
75454,0.01445428,0.01691953,,,,,,,0.015426451,0.018107845,0.018295012,0.017350968,,,,,75455,GEDIhttGlutamate4_B8_31,Htt25
75455,0.010174908,0.045370585,,,,,,,0.019913008,0.023203886,0.222710104,,,,,,75456,GEDIhttGlutamate4_B8_32,Htt25
75456,0.015520978,0.01211473,,,,,,,0.167683736,0.195175905,,,,,,,75457,GEDIhttGlutamate4_B8_4,Htt25
75457,0.027771479,0.160203093,,,,,,,,,,,,,,,75458,GEDIhttGlutamate4_B8_5,Htt25
75458,0.014699556,0.146119843,,,,,,,0.136777798,0.130552451,,,,,,,75459,GEDIhttGlutamate4_B8_6,Htt25
75459,0.164431903,0.158963213,,,,,,,0.149283336,0.145951335,,,,,,,75460,GEDIhttGlutamate4_B8_7,Htt25
75460,0.165369951,,,,,,,,,,,,,,,,75461,GEDIhttGlutamate4_B8_8,Htt25
75461,0.014076649,0.018707015,,,,,,,0.021560368,0.025800034,0.025872833,0.024233682,,,,,75462,GEDIhttGlutamate4_B8_9,Htt25
75462,0.018358058,0.01815832,,,,,,,0.176936467,,,,,,,,75463,GEDIhttGlutamate4_B9_1,Htt25
75463,0.152885137,0.158255379,,,,,,,0.147990117,,,,,,,,75464,GEDIhttGlutamate4_B9_10,Htt25
75464,0.016725494,,,,,,,,,,,,,,,,75465,GEDIhttGlutamate4_B9_11,Htt25
75465,0.017188429,0.018075221,,,,,,,0.018865705,0.16963839,,,,,,,75466,GEDIhttGlutamate4_B9_12,Htt25
75466,0.107124709,0.150330503,,,,,,,0.14330661,,,,,,,,75467,GEDIhttGlutamate4_B9_13,Htt25
75467,0.012506019,0.016883199,,,,,,,0.020327172,0.020606671,0.021042271,0.020172445,,,,,75468,GEDIhttGlutamate4_B9_14,Htt25
75468,0.014105053,0.01233104,,,,,,,,,,,,,,,75469,GEDIhttGlutamate4_B9_15,Htt25
75469,0.017485435,0.018948156,,,,,,,0.021774079,0.017138354,0.138763349,,,,,,75470,GEDIhttGlutamate4_B9_16,Htt25
75470,0.01386124,0.0173559,,,,,,,,,,,,,,,75471,GEDIhttGlutamate4_B9_17,Htt25
75471,0.011111728,0.106414085,,,,,,,0.111346723,,,,,,,,75472,GEDIhttGlutamate4_B9_18,Htt25
75472,0.140522249,,,,,,,,,,,,,,,,75473,GEDIhttGlutamate4_B9_19,Htt25
75473,0.011664772,0.193714079,,,,,,,,,,,,,,,75474,GEDIhttGlutamate4_B9_2,Htt25
75474,0.010426013,0.015900741,,,,,,,0.018093361,0.018593,0.019715404,0.156169697,,,,,75475,GEDIhttGlutamate4_B9_20,Htt25
75475,0.014323008,0.015463014,,,,,,,0.017333864,0.017565421,0.019453056,0.018226519,,,,,75476,GEDIhttGlutamate4_B9_21,Htt25
75476,0.013890115,,,,,,,,,,,,,,,,75477,GEDIhttGlutamate4_B9_22,Htt25
75477,0.015923539,,,,,,,,,,,,,,,,75478,GEDIhttGlutamate4_B9_23,Htt25
75478,0.016550936,0.016481378,,,,,,,0.017535895,0.183386923,,,,,,,75479,GEDIhttGlutamate4_B9_24,Htt25
75479,0.015623584,0.017140053,,,,,,,0.017919763,0.18781186,,,,,,,75480,GEDIhttGlutamate4_B9_25,Htt25
75480,0.016408407,0.015192466,,,,,,,0.017405099,0.017630013,0.017999625,0.017729583,,,,,75481,GEDIhttGlutamate4_B9_26,Htt25
75481,0.016477336,0.017692867,,,,,,,0.01946824,0.018333881,0.019501852,0.167946078,,,,,75482,GEDIhttGlutamate4_B9_27,Htt25
75482,0.015031186,0.017013598,,,,,,,0.016213339,0.016082232,0.172971104,0.114394457,0.009171617,0.007941603,,0.008795697,75483,GEDIhttGlutamate4_B9_28,Htt25
75483,0.014101856,0.017119678,,,,,,,0.019808773,0.01814838,0.020096018,0.018588914,,,,,75484,GEDIhttGlutamate4_B9_29,Htt25
75484,0.011970454,0.172672037,,,,,,,,,,,,,,,75485,GEDIhttGlutamate4_B9_3,Htt25
75485,0.170322574,,,,,,,,,,,,,,,,75486,GEDIhttGlutamate4_B9_30,Htt25
75486,0.014197016,0.016582015,,,,,,,0.158019113,,,,,,,,75487,GEDIhttGlutamate4_B9_31,Htt25
75487,0.013390077,0.015614019,,,,,,,0.015226628,0.01614044,0.016542789,,,,,,75488,GEDIhttGlutamate4_B9_32,Htt25
75488,0.015867225,0.016855349,,,,,,,0.018068,0.018823195,0.01939462,0.019296762,,,,,75489,GEDIhttGlutamate4_B9_33,Htt25
75489,0.162580618,0.158080151,,,,,,,,,,,,,,,75490,GEDIhttGlutamate4_B9_34,Htt25
75490,0.133915945,0.138207782,,,,,,,,,,,,,,,75491,GEDIhttGlutamate4_B9_35,Htt25
75491,0.098968985,,,,,,,,,,,,,,,,75492,GEDIhttGlutamate4_B9_36,Htt25
75492,0.092368288,,,,,,,,,,,,,,,,75493,GEDIhttGlutamate4_B9_37,Htt25
75493,0.015135878,0.016543338,,,,,,,0.015993867,0.018303508,0.018082612,0.156120909,,,,,75494,GEDIhttGlutamate4_B9_38,Htt25
75494,0.014265447,0.014194899,,,,,,,,,,,,,,,75495,GEDIhttGlutamate4_B9_39,Htt25
75495,0.014855014,0.016939949,,,,,,,0.019219058,0.019686696,0.020703759,0.020914925,0.312349174,0.227240631,,,75496,GEDIhttGlutamate4_B9_4,Htt25
75496,0.013418372,0.016206924,,,,,,,0.137267976,,,,,,,,75497,GEDIhttGlutamate4_B9_40,Htt25
75497,0.119791139,,,,,,,,,,,,,,,,75498,GEDIhttGlutamate4_B9_41,Htt25
75498,0.01367846,0.017074897,,,,,,,0.017590973,0.343903373,,,,,,,75499,GEDIhttGlutamate4_B9_42,Htt25
75499,0.015101604,0.018352665,,,,,,,0.018098231,0.017689511,0.024732267,0.021183714,,,,,75500,GEDIhttGlutamate4_B9_43,Htt25
75500,0.016714584,,,,,,,,,,,,,,,,75501,GEDIhttGlutamate4_B9_44,Htt25
75501,0.156102384,,,,,,,,,,,,,,,,75502,GEDIhttGlutamate4_B9_45,Htt25
75502,0.155620243,0.151331933,,,,,,,,,,,,,,,75503,GEDIhttGlutamate4_B9_46,Htt25
75503,0.017033336,0.017842248,,,,,,,0.018098369,0.019036011,0.01913464,,,,,,75504,GEDIhttGlutamate4_B9_47,Htt25
75504,0.015733268,0.017860637,,,,,,,0.018261741,0.018444395,0.019322365,,,,,,75505,GEDIhttGlutamate4_B9_48,Htt25
75505,0.015492024,0.018732207,,,,,,,0.018253117,0.019317408,0.155443258,0.016289216,,,,,75506,GEDIhttGlutamate4_B9_49,Htt25
75506,0.147302454,0.160461607,,,,,,,,,,,,,,,75507,GEDIhttGlutamate4_B9_5,Htt25
75507,0.127233641,,,,,,,,,,,,,,,,75508,GEDIhttGlutamate4_B9_50,Htt25
75508,0.016289239,0.019441026,,,,,,,,,,,,,,,75509,GEDIhttGlutamate4_B9_51,Htt25
75509,0.142547153,0.158538777,,,,,,,0.142723754,0.144028357,0.008636356,0.006255217,,,,,75510,GEDIhttGlutamate4_B9_52,Htt25
75510,0.014827751,,,,,,,,,,,,,,,,75511,GEDIhttGlutamate4_B9_53,Htt25
75511,0.015437522,0.017566315,,,,,,,0.018729935,0.019639599,0.020562815,0.154558402,,,,,75512,GEDIhttGlutamate4_B9_54,Htt25
75512,0.014224874,0.013729797,,,,,,,0.01508388,0.172461058,0.15469112,,,,,,75513,GEDIhttGlutamate4_B9_55,Htt25
75513,0.013786647,0.149941665,,,,,,,,,,,,,,,75514,GEDIhttGlutamate4_B9_56,Htt25
75514,0.014811216,,,,,,,,,,,,,,,,75515,GEDIhttGlutamate4_B9_57,Htt25
75515,0.01439561,,,,,,,,,,,,,,,,75516,GEDIhttGlutamate4_B9_58,Htt25
75516,0.014492651,0.01467029,,,,,,,0.015364308,0.017133805,0.018426064,0.017702927,0.184990595,0.196909757,,,75517,GEDIhttGlutamate4_B9_59,Htt25
75517,0.014028485,,,,,,,,,,,,,,,,75518,GEDIhttGlutamate4_B9_6,Htt25
75518,0.012084628,0.015690824,,,,,,,0.015986581,0.018142593,0.018106781,0.017311796,,,,,75519,GEDIhttGlutamate4_B9_60,Htt25
75519,0.017399995,0.16297965,,,,,,,,,,,,,,,75520,GEDIhttGlutamate4_B9_61,Htt25
75520,0.015082439,0.146616122,,,,,,,,,,,,,,,75521,GEDIhttGlutamate4_B9_62,Htt25
75521,0.01617726,0.018631466,,,,,,,0.017950343,0.18558681,,,,,,,75522,GEDIhttGlutamate4_B9_63,Htt25
75522,0.01388985,0.014971362,,,,,,,0.017231553,0.018099812,0.019139768,0.174736105,,,,,75523,GEDIhttGlutamate4_B9_64,Htt25
75523,0.016123651,0.016929145,,,,,,,0.015440992,0.018026137,0.019188123,0.019483674,,,,,75524,GEDIhttGlutamate4_B9_65,Htt25
75524,0.116609904,0.12182825,,,,,,,,,,,,,,,75525,GEDIhttGlutamate4_B9_66,Htt25
75525,0.132229408,,,,,,,,,,,,,,,,75526,GEDIhttGlutamate4_B9_67,Htt25
75526,0.014004919,0.014264665,,,,,,,0.016243276,0.018241982,0.01806484,0.018021978,,,,,75527,GEDIhttGlutamate4_B9_68,Htt25
75527,0.089207088,,,,,,,,,,,,,,,,75528,GEDIhttGlutamate4_B9_7,Htt25
75528,0.013432413,0.146226585,,,,,,,,,,,,,,,75529,GEDIhttGlutamate4_B9_8,Htt25
75529,0.015634124,0.017039176,,,,,,,0.018254568,0.188702344,0.182639237,,,,,,75530,GEDIhttGlutamate4_B9_9,Htt25
75530,0.016363377,0.018819364,,,,,,,0.018777575,0.020413588,0.021158016,0.020995671,,,,,75531,GEDIhttGlutamate4_C1_1,Htt25
75531,0.015239455,0.01065996,,,,,,,0.149088177,0.14087088,,,,,,,75532,GEDIhttGlutamate4_C1_10,Htt25
75532,0.013856599,0.145287475,,,,,,,,,,,,,,,75533,GEDIhttGlutamate4_C1_11,Htt25
75533,0.145308568,0.146399899,,,,,,,,,,,,,,,75534,GEDIhttGlutamate4_C1_12,Htt25
75534,0.01521283,0.019342022,,,,,,,0.025331385,0.203238188,,,,,,,75535,GEDIhttGlutamate4_C1_13,Htt25
75535,0.127724757,0.125471247,,,,,,,,,,,,,,,75536,GEDIhttGlutamate4_C1_14,Htt25
75536,0.014470609,0.016947323,,,,,,,0.017605098,0.187092404,0.16673961,,,,,,75537,GEDIhttGlutamate4_C1_15,Htt25
75537,0.013652693,0.176435736,,,,,,,0.104985161,,,,,,,,75538,GEDIhttGlutamate4_C1_16,Htt25
75538,0.013551569,0.01729997,,,,,,,0.181065789,0.321675589,,,,,,,75539,GEDIhttGlutamate4_C1_17,Htt25
75539,0.149150592,,,,,,,,,,,,,,,,75540,GEDIhttGlutamate4_C1_18,Htt25
75540,0.011315434,0.015498816,,,,,,,0.017364314,0.171202882,0.163498505,0.152451631,,,,,75541,GEDIhttGlutamate4_C1_19,Htt25
75541,0.015589496,0.018025308,,,,,,,0.019374594,0.175604808,0.163113348,0.158028491,,,,,75542,GEDIhttGlutamate4_C1_2,Htt25
75542,0.016596488,0.183641148,,,,,,,,,,,,,,,75543,GEDIhttGlutamate4_C1_20,Htt25
75543,0.014203898,0.017443437,,,,,,,0.01905988,0.166761653,0.156563912,0.151648272,,,,,75544,GEDIhttGlutamate4_C1_21,Htt25
75544,0.01572746,0.018520682,,,,,,,,,,,,,,,75545,GEDIhttGlutamate4_C1_22,Htt25
75545,0.167927513,,,,,,,,,,,,,,,,75546,GEDIhttGlutamate4_C1_23,Htt25
75546,0.013820574,0.017394904,,,,,,,0.173628987,,,,,,,,75547,GEDIhttGlutamate4_C1_24,Htt25
75547,0.0160513,0.018922898,,,,,,,0.019986497,0.22029454,,,,,,,75548,GEDIhttGlutamate4_C1_25,Htt25
75548,0.146641923,,,,,,,,,,,,,,,,75549,GEDIhttGlutamate4_C1_26,Htt25
75549,0.153684749,0.147485982,,,,,,,0.138529524,,,,,,,,75550,GEDIhttGlutamate4_C1_27,Htt25
75550,0.162889399,0.159160102,,,,,,,,,,,,,,,75551,GEDIhttGlutamate4_C1_28,Htt25
75551,0.15743497,0.154569066,,,,,,,0.15401241,,,,,,,,75552,GEDIhttGlutamate4_C1_29,Htt25
75552,0.015131014,0.016123569,,,,,,,0.014711937,0.126294493,0.123911336,,,,,,75553,GEDIhttGlutamate4_C1_3,Htt25
75553,0.011568638,0.150288034,,,,,,,,,,,,,,,75554,GEDIhttGlutamate4_C1_30,Htt25
75554,0.022955545,0.14447988,,,,,,,0.132457506,,,,,,,,75555,GEDIhttGlutamate4_C1_31,Htt25
75555,0.129761698,0.124597325,,,,,,,,,,,,,,,75556,GEDIhttGlutamate4_C1_32,Htt25
75556,0.016018686,0.018259694,,,,,,,0.019085561,0.019010592,0.019064222,0.018327404,,,,,75557,GEDIhttGlutamate4_C1_33,Htt25
75557,0.012127104,0.143671058,,,,,,,,,,,,,,,75558,GEDIhttGlutamate4_C1_34,Htt25
75558,0.013944223,0.014879585,,,,,,,0.017688096,0.018824483,0.018267759,0.018179387,0.019428719,0.14550891,,0.179513025,75559,GEDIhttGlutamate4_C1_35,Htt25
75559,0.157104293,,,,,,,,,,,,,,,,75560,GEDIhttGlutamate4_C1_36,Htt25
75560,0.015753566,0.016737536,,,,,,,0.018635795,0.019113454,0.020193258,0.021612568,,,,,75561,GEDIhttGlutamate4_C1_37,Htt25
75561,0.016303817,0.018524788,,,,,,,0.180215216,,,,,,,,75562,GEDIhttGlutamate4_C1_38,Htt25
75562,0.014460647,0.018329205,,,,,,,0.0182115,0.021603767,0.019247654,0.018603972,,,,,75563,GEDIhttGlutamate4_C1_39,Htt25
75563,0.013255048,,,,,,,,,,,,,,,,75564,GEDIhttGlutamate4_C1_4,Htt25
75564,0.012968776,0.015262699,,,,,,,,,,,,,,,75565,GEDIhttGlutamate4_C1_40,Htt25
75565,0.012476463,0.017249245,,,,,,,0.017792896,0.017419159,0.017996765,,,,,,75566,GEDIhttGlutamate4_C1_41,Htt25
75566,0.016905747,0.01886887,,,,,,,0.086939282,0.018383515,0.192671928,,,,,,75567,GEDIhttGlutamate4_C1_42,Htt25
