index,plate_well_neuron,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
24364,PID20170308_GEDIhttGlutamate3_F5_6,0.013618582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24365,PID20170308_GEDIhttGlutamate3_F5_7,0.01753317,0.154903952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24366,PID20170308_GEDIhttGlutamate3_F5_8,0.017923182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24367,PID20170308_GEDIhttGlutamate3_F5_9,0.018830736,0.016929031,0.187149707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24368,PID20170308_GEDIhttGlutamate3_F6_1,0.139449715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24369,PID20170308_GEDIhttGlutamate3_F6_10,0.166967029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24370,PID20170308_GEDIhttGlutamate3_F6_11,0.016727282,0.018152505,0.197194807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24371,PID20170308_GEDIhttGlutamate3_F6_12,0.202476144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24372,PID20170308_GEDIhttGlutamate3_F6_13,0.176219479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24373,PID20170308_GEDIhttGlutamate3_F6_14,0.162671525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24374,PID20170308_GEDIhttGlutamate3_F6_15,0.018294143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24375,PID20170308_GEDIhttGlutamate3_F6_16,0.132969243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24376,PID20170308_GEDIhttGlutamate3_F6_17,0.153832348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24377,PID20170308_GEDIhttGlutamate3_F6_18,0.017820224,0.159239288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24378,PID20170308_GEDIhttGlutamate3_F6_19,0.018461552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24379,PID20170308_GEDIhttGlutamate3_F6_2,0.017698351,0.018434854,0.194209795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24380,PID20170308_GEDIhttGlutamate3_F6_20,0.018671825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24381,PID20170308_GEDIhttGlutamate3_F6_21,0.017180838,0.017787835,0.197360811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24382,PID20170308_GEDIhttGlutamate3_F6_22,0.020642356,0.019595361,0.177976038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24383,PID20170308_GEDIhttGlutamate3_F6_23,0.020453364,0.021900713,0.198240723,0.184476367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24384,PID20170308_GEDIhttGlutamate3_F6_24,0.017069034,0.016851462,0.173750398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24385,PID20170308_GEDIhttGlutamate3_F6_3,0.017512099,0.158989404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24386,PID20170308_GEDIhttGlutamate3_F6_4,0.017547298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24387,PID20170308_GEDIhttGlutamate3_F6_5,0.013901074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24388,PID20170308_GEDIhttGlutamate3_F6_6,0.0169136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24389,PID20170308_GEDIhttGlutamate3_F6_7,0.019852301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24390,PID20170308_GEDIhttGlutamate3_F6_8,0.019125437,0.02046469,0.224808958,0.211075461,0.207260732,0.20574992,NA,NA,NA,NA,NA,NA,NA,NA,NA
24391,PID20170308_GEDIhttGlutamate3_F6_9,0.011125622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24392,PID20170308_GEDIhttGlutamate3_F7_1,0.018497345,0.019646365,0.204592504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24393,PID20170308_GEDIhttGlutamate3_F7_10,0.140406572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24394,PID20170308_GEDIhttGlutamate3_F7_11,0.017025833,0.019206434,0.189304287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24395,PID20170308_GEDIhttGlutamate3_F7_12,0.018389086,0.018868493,0.198126387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24396,PID20170308_GEDIhttGlutamate3_F7_13,0.020441581,0.023339391,0.217399924,0.207828728,0.212189716,0.215485271,NA,NA,NA,NA,NA,NA,NA,NA,NA
24397,PID20170308_GEDIhttGlutamate3_F7_14,0.017246149,0.108898309,0.158907526,0.126507967,0.130070394,0.13073398,0.12611462,NA,NA,NA,NA,NA,NA,NA,NA
24398,PID20170308_GEDIhttGlutamate3_F7_2,0.116260005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24399,PID20170308_GEDIhttGlutamate3_F7_3,0.141919405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24400,PID20170308_GEDIhttGlutamate3_F7_4,0.015840834,0.018260231,0.18999122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24401,PID20170308_GEDIhttGlutamate3_F7_5,0.017126671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24402,PID20170308_GEDIhttGlutamate3_F7_6,0.146103903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24403,PID20170308_GEDIhttGlutamate3_F7_7,0.01880166,0.019227655,0.182121703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24404,PID20170308_GEDIhttGlutamate3_F7_8,0.019510052,0.021016457,0.197575628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24405,PID20170308_GEDIhttGlutamate3_F7_9,0.019628227,0.021291652,0.176643326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24406,PID20170308_GEDIhttGlutamate3_F8_1,0.015098679,0.016721014,0.184017833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24407,PID20170308_GEDIhttGlutamate3_F8_10,0.158091569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24408,PID20170308_GEDIhttGlutamate3_F8_11,0.015980678,0.019523515,0.224263906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24409,PID20170308_GEDIhttGlutamate3_F8_12,0.016715807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24410,PID20170308_GEDIhttGlutamate3_F8_13,0.019840703,0.024394925,0.295934354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24411,PID20170308_GEDIhttGlutamate3_F8_14,0.016148621,0.170446658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24412,PID20170308_GEDIhttGlutamate3_F8_15,0.018027074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24413,PID20170308_GEDIhttGlutamate3_F8_16,0.168847965,0.016210892,0.18535054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24414,PID20170308_GEDIhttGlutamate3_F8_2,0.158851691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24415,PID20170308_GEDIhttGlutamate3_F8_3,0.020644564,0.198114898,0.195134557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24416,PID20170308_GEDIhttGlutamate3_F8_4,0.017385814,0.018741978,0.189952835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24417,PID20170308_GEDIhttGlutamate3_F8_5,0.019651661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24418,PID20170308_GEDIhttGlutamate3_F8_6,0.01712917,0.0194245,0.187986135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24419,PID20170308_GEDIhttGlutamate3_F8_7,0.017180454,0.168174791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24420,PID20170308_GEDIhttGlutamate3_F8_8,0.019220146,0.019721414,0.201267622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24421,PID20170308_GEDIhttGlutamate3_F8_9,0.019072496,0.174677211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24422,PID20170308_GEDIhttGlutamate3_F9_1,0.018848238,0.189975948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24423,PID20170308_GEDIhttGlutamate3_F9_10,0.016834954,0.017995012,0.19695467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24424,PID20170308_GEDIhttGlutamate3_F9_11,0.183562788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24425,PID20170308_GEDIhttGlutamate3_F9_12,0.182979911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24426,PID20170308_GEDIhttGlutamate3_F9_13,0.018475883,0.16998505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24427,PID20170308_GEDIhttGlutamate3_F9_14,0.018650319,0.143219498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24428,PID20170308_GEDIhttGlutamate3_F9_15,0.016850984,0.019260158,0.190084173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24429,PID20170308_GEDIhttGlutamate3_F9_16,0.017711704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24430,PID20170308_GEDIhttGlutamate3_F9_17,0.021721571,0.022436674,0.185360115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24431,PID20170308_GEDIhttGlutamate3_F9_18,0.015715209,0.018453163,0.193577956,0.191480807,0.187400783,0.189801257,0.182341102,NA,NA,NA,NA,NA,NA,NA,NA
24432,PID20170308_GEDIhttGlutamate3_F9_19,0.016831113,0.018775156,0.197387786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24433,PID20170308_GEDIhttGlutamate3_F9_2,0.017031646,0.016970831,0.1960716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24434,PID20170308_GEDIhttGlutamate3_F9_20,0.017695776,0.020513255,0.020136388,0.159374838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24435,PID20170308_GEDIhttGlutamate3_F9_3,0.016910293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24436,PID20170308_GEDIhttGlutamate3_F9_4,0.018350241,0.019482476,0.203542914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24437,PID20170308_GEDIhttGlutamate3_F9_5,0.01792547,0.018324702,0.208598392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24438,PID20170308_GEDIhttGlutamate3_F9_6,0.020387798,0.017768805,0.188962617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24439,PID20170308_GEDIhttGlutamate3_F9_7,0.018094968,0.018231891,0.187862975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24440,PID20170308_GEDIhttGlutamate3_F9_8,0.019181499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24441,PID20170308_GEDIhttGlutamate3_F9_9,0.014596363,0.015048642,0.185199983,0.185735174,0.182425711,0.184824401,NA,NA,NA,NA,NA,NA,NA,NA,NA
24442,PID20170308_GEDIhttGlutamate3_G1_1,0.151282952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24443,PID20170308_GEDIhttGlutamate3_G1_10,0.016612308,0.017612678,0.018257328,0.018285819,0.018075944,0.020082005,0.018863407,0.018651244,0.01874516,0.018081862,0.018582979,0.019020466,0.018773531,0.019020466,0.018773531
24444,PID20170308_GEDIhttGlutamate3_G1_11,0.017241646,0.164888881,0.157126275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24445,PID20170308_GEDIhttGlutamate3_G1_12,0.018610905,0.018304387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24446,PID20170308_GEDIhttGlutamate3_G1_13,0.018474617,0.160098655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24447,PID20170308_GEDIhttGlutamate3_G1_14,0.01595838,0.01847625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24448,PID20170308_GEDIhttGlutamate3_G1_15,0.018066044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24449,PID20170308_GEDIhttGlutamate3_G1_16,0.021121643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24450,PID20170308_GEDIhttGlutamate3_G1_17,0.132147406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24451,PID20170308_GEDIhttGlutamate3_G1_18,0.017318305,0.182870368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24452,PID20170308_GEDIhttGlutamate3_G1_19,0.017758334,0.017295107,0.019179862,0.019308202,0.020065413,0.020237251,0.020424564,0.019653338,0.019845366,0.019304379,0.020539144,0.023701709,0.022599005,0.023701709,0.022599005
24453,PID20170308_GEDIhttGlutamate3_G1_2,0.123045433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24454,PID20170308_GEDIhttGlutamate3_G1_20,0.020163685,0.019622768,0.020176759,0.019419494,0.019949775,0.021981275,0.019934648,0.01945626,0.020616841,0.020206031,0.020917301,0.023237274,0.023606041,0.023237274,0.023606041
24455,PID20170308_GEDIhttGlutamate3_G1_21,0.020486546,0.020949941,0.021700954,0.18532093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24456,PID20170308_GEDIhttGlutamate3_G1_22,0.020012255,0.023949941,0.026692001,0.025370171,0.0250727,0.026180305,0.024735821,0.02409185,0.025245454,0.024141447,0.024703532,0.026481404,0.025747093,0.026481404,0.025747093
24457,PID20170308_GEDIhttGlutamate3_G1_23,0.016577165,0.175781742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24458,PID20170308_GEDIhttGlutamate3_G1_24,0.016883572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24459,PID20170308_GEDIhttGlutamate3_G1_25,0.020660948,0.019881774,0.020381679,0.018813353,0.019515306,0.018561614,0.019800872,0.021096363,0.021304588,0.020407087,0.021457411,0.021799281,0.02197877,0.021799281,0.02197877
24460,PID20170308_GEDIhttGlutamate3_G1_26,0.017869991,0.018938093,0.01902209,0.019607753,0.018639782,0.01989039,0.020051709,0.02023318,0.019958588,0.017963565,0.019347254,0.02072304,0.021279135,0.02072304,0.021279135
24461,PID20170308_GEDIhttGlutamate3_G1_27,0.019358816,0.020596295,0.021483936,0.020118746,0.019607307,0.023847411,0.020468033,0.019162862,0.019463055,0.017916627,0.019926531,0.020393699,0.02024327,0.020393699,0.02024327
24462,PID20170308_GEDIhttGlutamate3_G1_28,0.019767336,0.018685179,0.019672383,0.018212986,0.018743366,0.023466767,0.019984711,0.020145134,0.020217362,0.019240548,0.021079919,0.022547826,0.021866895,0.022547826,0.021866895
24463,PID20170308_GEDIhttGlutamate3_G1_29,0.016220563,0.015642095,0.016672028,0.01664804,0.016931955,0.018642272,0.017488938,0.01693866,0.018956421,0.017001367,0.019437355,0.020094077,0.020802266,0.020094077,0.020802266
24464,PID20170308_GEDIhttGlutamate3_G1_3,0.017459832,0.018552099,0.01994006,0.02034787,0.019462775,0.019068896,0.020704531,0.020626497,0.02084651,0.019514594,0.020127104,0.022048554,0.021518062,0.022048554,0.021518062
24465,PID20170308_GEDIhttGlutamate3_G1_30,0.155541278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24466,PID20170308_GEDIhttGlutamate3_G1_31,0.019072681,0.160509661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24467,PID20170308_GEDIhttGlutamate3_G1_32,0.145017406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24468,PID20170308_GEDIhttGlutamate3_G1_33,0.022364251,0.021664617,0.022083576,0.022427534,0.022921957,0.020587368,0.021967218,0.021541171,0.022457501,0.02082118,0.023097691,0.021979476,0.02201495,0.021979476,0.02201495
24469,PID20170308_GEDIhttGlutamate3_G1_34,0.018374482,0.017700725,0.020683281,0.018716873,0.020562829,0.022067496,0.019630826,0.020128075,0.01949605,0.018620757,0.019625749,0.022449213,0.020142974,0.022449213,0.020142974
24470,PID20170308_GEDIhttGlutamate3_G1_35,0.139969283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24471,PID20170308_GEDIhttGlutamate3_G1_36,0.01967395,0.016989943,0.018592722,0.01809477,0.019551799,0.018441364,0.018017617,0.018187226,0.018034072,0.018897128,0.019243221,0.019785298,0.019459318,0.019785298,0.019459318
24472,PID20170308_GEDIhttGlutamate3_G1_4,0.018126365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24473,PID20170308_GEDIhttGlutamate3_G1_5,0.015618663,0.017337997,0.018137195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24474,PID20170308_GEDIhttGlutamate3_G1_6,0.165057105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24475,PID20170308_GEDIhttGlutamate3_G1_7,0.018017726,0.018373945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24476,PID20170308_GEDIhttGlutamate3_G1_8,0.134497858,0.130283748,0.122504828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24477,PID20170308_GEDIhttGlutamate3_G1_9,0.017618053,0.017842181,0.013179458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24478,PID20170308_GEDIhttGlutamate3_G10_1,0.171166522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24479,PID20170308_GEDIhttGlutamate3_G10_10,0.013892082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24480,PID20170308_GEDIhttGlutamate3_G10_11,0.018432554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24481,PID20170308_GEDIhttGlutamate3_G10_12,0.019759323,0.021764711,0.199316042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24482,PID20170308_GEDIhttGlutamate3_G10_13,0.011798056,0.018135308,0.201828486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24483,PID20170308_GEDIhttGlutamate3_G10_14,0.015289479,0.021145252,0.214914578,0.218534676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24484,PID20170308_GEDIhttGlutamate3_G10_15,0.018060788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24485,PID20170308_GEDIhttGlutamate3_G10_16,0.017614034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24486,PID20170308_GEDIhttGlutamate3_G10_17,0.017603723,0.018460781,0.179084013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24487,PID20170308_GEDIhttGlutamate3_G10_18,0.018478253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24488,PID20170308_GEDIhttGlutamate3_G10_19,0.019429448,0.021472256,0.205715891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24489,PID20170308_GEDIhttGlutamate3_G10_2,0.169662727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24490,PID20170308_GEDIhttGlutamate3_G10_20,0.195236924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24491,PID20170308_GEDIhttGlutamate3_G10_21,0.01829274,0.013815961,0.163171389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24492,PID20170308_GEDIhttGlutamate3_G10_3,0.0174104,0.01840973,0.189762113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24493,PID20170308_GEDIhttGlutamate3_G10_4,0.185627202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24494,PID20170308_GEDIhttGlutamate3_G10_5,0.015483223,0.144255252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24495,PID20170308_GEDIhttGlutamate3_G10_6,0.171959763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24496,PID20170308_GEDIhttGlutamate3_G10_7,0.017960874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24497,PID20170308_GEDIhttGlutamate3_G10_8,0.014660123,0.017250711,0.186593475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24498,PID20170308_GEDIhttGlutamate3_G10_9,0.159835478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24499,PID20170308_GEDIhttGlutamate3_G11_1,0.019126018,0.175786432,0.177107389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24500,PID20170308_GEDIhttGlutamate3_G11_10,0.18725583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24501,PID20170308_GEDIhttGlutamate3_G11_11,0.018239679,0.018781133,0.207931456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24502,PID20170308_GEDIhttGlutamate3_G11_12,0.019937547,0.162575918,0.171895791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24503,PID20170308_GEDIhttGlutamate3_G11_13,0.016012446,0.0166959,0.176916116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24504,PID20170308_GEDIhttGlutamate3_G11_14,0.019352612,0.021189455,0.232053928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24505,PID20170308_GEDIhttGlutamate3_G11_15,0.021166648,0.019664289,0.151147377,0.155736523,0.154858319,0.158225969,NA,NA,NA,NA,NA,NA,NA,NA,NA
24506,PID20170308_GEDIhttGlutamate3_G11_16,0.017076298,0.016815288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24507,PID20170308_GEDIhttGlutamate3_G11_17,0.02202632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24508,PID20170308_GEDIhttGlutamate3_G11_18,0.015878746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24509,PID20170308_GEDIhttGlutamate3_G11_19,0.156390112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24510,PID20170308_GEDIhttGlutamate3_G11_2,0.018624764,0.150595246,0.149856842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24511,PID20170308_GEDIhttGlutamate3_G11_20,0.142436046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24512,PID20170308_GEDIhttGlutamate3_G11_21,0.155496916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24513,PID20170308_GEDIhttGlutamate3_G11_22,0.021913426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24514,PID20170308_GEDIhttGlutamate3_G11_23,0.017351947,0.020359285,0.206935597,0.195361367,0.188678162,0.191592282,NA,NA,NA,NA,NA,NA,NA,NA,NA
24515,PID20170308_GEDIhttGlutamate3_G11_24,0.01908729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24516,PID20170308_GEDIhttGlutamate3_G11_25,0.017041988,0.017719959,0.158135107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24517,PID20170308_GEDIhttGlutamate3_G11_26,0.012510746,0.015072764,0.18078898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24518,PID20170308_GEDIhttGlutamate3_G11_27,0.015530668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24519,PID20170308_GEDIhttGlutamate3_G11_28,0.019500725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24520,PID20170308_GEDIhttGlutamate3_G11_29,0.019439911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24521,PID20170308_GEDIhttGlutamate3_G11_3,0.020367548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24522,PID20170308_GEDIhttGlutamate3_G11_30,0.019991346,0.024348395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24523,PID20170308_GEDIhttGlutamate3_G11_31,0.012607553,0.01937462,0.216352142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24524,PID20170308_GEDIhttGlutamate3_G11_4,0.19378074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24525,PID20170308_GEDIhttGlutamate3_G11_5,0.020044206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24526,PID20170308_GEDIhttGlutamate3_G11_6,0.01760737,0.019439865,0.214765049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24527,PID20170308_GEDIhttGlutamate3_G11_7,0.147417458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24528,PID20170308_GEDIhttGlutamate3_G11_8,0.018102086,0.019006336,0.014103399,0.018813481,0.019039244,0.019924613,0.020152041,0.022304459,0.020754004,0.016807318,0.019977,NA,NA,NA,NA
24529,PID20170308_GEDIhttGlutamate3_G11_9,0.017388613,0.01646617,0.1748355,0.174193347,0.171968695,0.174450098,0.174142671,NA,NA,NA,NA,NA,NA,NA,NA
24530,PID20170308_GEDIhttGlutamate3_G12_1,0.01950442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24531,PID20170308_GEDIhttGlutamate3_G12_10,0.141476042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24532,PID20170308_GEDIhttGlutamate3_G12_11,0.189353719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24533,PID20170308_GEDIhttGlutamate3_G12_12,0.165352515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24534,PID20170308_GEDIhttGlutamate3_G12_13,0.020022671,0.020888692,0.210079914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
